CardID,Date,Amount
C0102659921,2016/7/25,5.99
C0102659921,2016/3/8,349
C0102659921,2016/9/3,4.99
C0102659921,2016/11/29,24.95
C0102659921,2016/10/22,1.49
C0102659921,2016/7/9,69
C0102659921,2016/7/7,4.99
C0102659921,2016/9/3,2.99
C0102659921,2016/11/17,2.49
C0102659921,2016/5/25,179
C0102659921,2016/9/13,3.99
C0102659921,2016/9/18,14.99
C0102659921,2016/9/26,15.99
C0102659921,2016/7/5,3.99
C0102659921,2016/10/12,5.49
C0102659921,2016/10/2,2.99
C0102659921,2016/7/5,12.99
C0102660468,2016/12/5,24.99
C0102660550,2016/1/29,19
C0102660550,2016/11/9,99.99
C0102660550,2016/1/1,39.99
C0102660550,2016/8/12,79
C0102660683,2016/7/6,6.99
C0102660683,2016/6/10,79.99
C0102660683,2016/12/30,14.99
C0102660683,2016/1/23,109
C0102661137,2016/2/14,119
C0102661137,2016/12/22,39.95
C0102661246,2016/9/22,499
C0102661549,2016/5/5,109
C0102661549,2016/10/21,12.99
C0102661549,2016/7/22,79.99
C0102661735,2016/2/21,129
C0102661735,2016/4/22,99.99
C0102661735,2016/8/24,12.99
C0102661735,2016/7/25,329
C0102661735,2016/5/16,49
C0102661735,2016/9/9,17.99
C0102662609,2016/2/9,8.49
C0102662992,2016/5/28,4.99
C0102662992,2016/5/9,189
C0102662992,2016/5/20,13.99
C0102662992,2016/5/3,4.99
C0102662992,2016/2/16,7.49
C0102662992,2016/4/26,9.99
C0102662992,2016/2/28,9.99
C0102662992,2016/2/26,9.99
C0102662992,2016/4/16,2.49
C0102662992,2016/3/13,5.99
C0102662992,2016/6/29,3.99
C0102662992,2016/2/4,1.49
C0102662992,2016/2/12,4.99
C0102662992,2016/2/12,3.99
C0102662992,2016/3/13,9.99
C0102662992,2016/6/8,9.99
C0102662992,2016/2/20,12.49
C0102662992,2016/3/11,1.99
C0102662992,2016/2/5,5.99
C0102662992,2016/3/8,3.99
C0102662992,2016/3/1,6.99
C0102662992,2016/5/3,5.99
C0102662992,2016/1/10,4.99
C0102662992,2016/2/13,3.99
C0102662992,2016/4/26,9.99
C0102662992,2016/2/5,4.99
C0102663614,2016/6/25,239
C0102670292,2016/6/18,49
C0102670292,2016/3/21,24.99
C0102670292,2016/5/6,19.99
C0102670292,2016/9/24,349
C0102670536,2016/3/19,39.99
C0102670536,2016/5/13,1.49
C0102670536,2016/3/21,24.99
C0102670536,2016/12/29,189
C0102670536,2016/7/19,119
C0102670623,2016/6/27,59.99
C0102670623,2016/9/10,169
C0102670623,2016/9/1,659
C0102670915,2016/12/3,799
C0102671662,2016/1/20,29.99
C0102671662,2016/6/13,5.99
C0102671662,2016/8/1,79
C0102671662,2016/7/13,19.99
C0102671662,2016/10/11,59.95
C0102671904,2016/2/2,49
C0102671904,2016/2/8,29.99
C0102671904,2016/10/5,219
C0102671904,2016/7/30,499
C0102672152,2016/12/19,79
C0102672152,2016/9/28,9.99
C0102672152,2016/4/11,219
C0102672152,2016/2/25,49.99
C0102672152,2016/9/28,9.99
C0102674021,2016/10/4,109
C0102674021,2016/10/22,149.99
C0102674021,2016/7/5,109
C0102674343,2016/3/26,5.99
C0102674343,2016/1/7,269
C0102674343,2016/9/15,89
C0102674625,2016/4/30,179
C0102674671,2016/12/19,179
C0102674671,2016/3/30,179
C0102674926,2016/2/25,19.99
C0102674926,2016/11/4,329
C0102674926,2016/2/24,69
C0102674926,2016/3/1,499
C0102674926,2016/12/19,9.99
C0102674926,2016/5/15,219
C0102674926,2016/10/28,39.95
C0102674933,2016/7/7,24.99
C0102674933,2016/11/6,59
C0102674933,2016/11/1,159
C0102674933,2016/6/24,799
C0102674933,2016/9/14,59.99
C0102674933,2016/8/7,229
C0102675215,2016/7/1,39.95
C0102675215,2016/7/6,39.95
C0102675215,2016/1/30,99
C0102675215,2016/7/25,12.49
C0102675557,2016/1/22,249
C0102675557,2016/9/23,249
C0102680796,2016/11/23,7.49
C0102680796,2016/9/3,8.99
C0102680796,2016/2/28,249
C0102680796,2016/6/17,124
C0102680796,2016/11/27,179
C0102680796,2016/9/3,59
C0102680796,2016/1/6,99
C0102680796,2016/8/6,8.99
C0102680796,2016/11/3,9.99
C0102680796,2016/7/12,39.95
C0102680796,2016/9/24,39.95
C0102680796,2016/12/12,12.99
C0102680796,2016/10/25,9.99
C0102681009,2016/11/16,49
C0102681009,2016/6/9,94
C0102681239,2016/8/11,2.99
C0102681239,2016/1/22,219
C0102681239,2016/2/6,8.99
C0102681239,2016/1/31,6.99
C0102681239,2016/11/28,24.99
C0102681239,2016/1/31,3.99
C0102681239,2016/10/2,3.99
C0102681239,2016/2/4,9.99
C0102681239,2016/5/31,499
C0102681239,2016/9/2,6.99
C0102681239,2016/8/20,9.99
C0102681239,2016/8/12,59.99
C0102681786,2016/11/3,2.99
C0102681786,2016/2/2,5.99
C0102681786,2016/2/22,6.99
C0102681786,2016/7/9,3.99
C0102681786,2016/1/4,34.95
C0102681786,2016/12/9,6.99
C0102681786,2016/8/24,7.49
C0102681786,2016/12/4,13.99
C0102681786,2016/12/12,3.99
C0102681786,2016/12/25,3.99
C0102681786,2016/9/5,1.49
C0102681786,2016/9/26,2.49
C0102681786,2016/8/5,4.99
C0102681786,2016/7/18,6.99
C0102681786,2016/1/9,159
C0102681786,2016/12/12,179
C0102681786,2016/9/15,2.99
C0102681786,2016/12/20,339
C0102681786,2016/12/24,6.99
C0102681786,2016/8/22,14.99
C0102681786,2016/6/29,349
C0102681786,2016/9/5,4.99
C0102681828,2016/2/24,159
C0102681828,2016/5/15,49
C0102681828,2016/1/9,49.99
C0102681828,2016/1/13,259
C0102681828,2016/2/24,49
C0102682569,2016/1/4,299
C0102682569,2016/7/23,124
C0102682569,2016/12/11,449
C0102682721,2016/11/2,39
C0102682721,2016/10/10,49
C0102682721,2016/9/24,49
C0102682721,2016/8/10,3.49
C0102682721,2016/8/10,2.99
C0102682721,2016/11/15,4.99
C0102682721,2016/12/20,4.99
C0102682721,2016/12/6,18.99
C0102682721,2016/3/22,99
C0102682721,2016/12/21,3.99
C0102682721,2016/1/16,759
C0102682721,2016/12/6,24.99
C0102682721,2016/9/28,9.99
C0102682721,2016/4/27,349
C0102682721,2016/7/21,2.49
C0102682721,2016/10/12,49.99
C0102682721,2016/12/8,3.99
C0102682721,2016/10/25,5.99
C0102682721,2016/10/14,22.99
C0102682721,2016/10/29,1149
C0102682721,2016/6/3,999
C0102682721,2016/8/19,1.49
C0102682721,2016/9/30,1.49
C0102683162,2016/3/27,69.99
C0102683162,2016/8/17,89
C0102683162,2016/11/1,69
C0102683162,2016/3/18,109
C0102683344,2016/3/20,169
C0102683344,2016/8/4,59.99
C0102683344,2016/10/2,6.99
C0102683344,2016/8/13,34.95
C0102683344,2016/8/4,59.99
C0102683344,2016/10/2,6.99
C0102683344,2016/8/13,34.95
C0102683344,2016/3/20,169
C0102683573,2016/3/23,199.99
C0102683573,2016/10/4,599
C0102683573,2016/2/11,8.99
C0102685239,2016/5/31,1399
C0102685239,2016/12/1,149
C0102685306,2016/10/7,9.99
C0102685306,2016/9/23,9.99
C0102685306,2016/5/31,8.99
C0102685306,2016/3/3,9.99
C0102685306,2016/4/24,9.99
C0102685306,2016/7/20,4.99
C0102685306,2016/8/4,4.99
C0102685306,2016/10/1,39.95
C0102685306,2016/8/16,3.99
C0102685306,2016/8/18,8.99
C0102685306,2016/8/5,6.99
C0102685306,2016/2/28,6.99
C0102685306,2016/11/11,6.99
C0102685306,2016/2/23,129
C0102685306,2016/5/28,8.99
C0102685306,2016/9/9,14.99
C0102685306,2016/5/23,229
C0102685306,2016/1/3,1.49
C0102685306,2016/7/19,2.99
C0102685306,2016/8/5,2.99
C0102685306,2016/8/16,14.99
C0102685306,2016/11/7,8.99
C0102685403,2016/2/15,179
C0102685569,2016/6/15,79.99
C0102685569,2016/8/30,89
C0102685921,2016/1/19,49
C0102685921,2016/1/19,239
C0102685921,2016/4/26,249
C0102686062,2016/3/29,79
C0102686062,2016/1/4,49
C0102686062,2016/3/27,19.99
C0102686267,2016/4/17,249
C0102686267,2016/10/13,39
C0102686267,2016/8/15,19.99
C0102687434,2016/9/20,199
C0102687434,2016/2/8,24.99
C0102687434,2016/9/15,69
C0102687434,2016/3/6,269
C0102687434,2016/7/16,8.99
C0102687883,2016/12/26,149
C0102687883,2016/5/28,249
C0102688361,2016/1/18,169
C0102688361,2016/12/4,1.99
C0102688361,2016/7/24,1.99
C0102688361,2016/4/4,59.99
C0102688361,2016/4/24,19.99
C0102688361,2016/7/19,9.99
C0102688361,2016/11/10,12.99
C0102688361,2016/9/28,9.99
C0102688361,2016/12/18,2.49
C0102688361,2016/10/2,4.99
C0102688361,2016/8/24,5.99
C0102688361,2016/10/9,2.99
C0102688361,2016/5/14,2.99
C0102688361,2016/10/25,9.99
C0102688361,2016/10/9,249
C0102688361,2016/8/10,2.99
C0102688361,2016/11/12,2.49
C0102688361,2016/12/24,1.49
C0102688361,2016/12/4,3.99
C0102688361,2016/7/5,449
C0102688361,2016/7/2,5.49
C0102688361,2016/8/30,14.99
C0102688361,2016/11/12,5.99
C0102688361,2016/4/22,5.99
C0102688361,2016/3/21,124
C0102688361,2016/8/24,5.99
C0102688361,2016/11/22,17.49
C0102688361,2016/6/9,39
C0102691015,2016/2/10,59
C0102691015,2016/8/25,9.99
C0102691015,2016/12/11,109
C0102691015,2016/7/4,3.99
C0102691904,2016/7/13,69
C0102691904,2016/5/29,349
C0102691904,2016/10/20,124
C0102691933,2016/12/25,659
C0102691933,2016/4/30,89
C0102692022,2016/3/22,14.99
C0102692022,2016/5/8,19.99
C0102692022,2016/7/1,539
C0102692022,2016/4/4,239
C0102692022,2016/9/24,179
C0102692206,2016/8/11,94
C0102692206,2016/5/27,299
C0102692768,2016/6/17,19.99
C0102692768,2016/7/2,399
C0102692768,2016/7/24,5.99
C0102692768,2016/2/3,169.99
C0102692961,2016/8/10,59.99
C0102692961,2016/7/20,2.99
C0102692961,2016/12/3,29.99
C0102692961,2016/6/16,99
C0102695870,2016/5/22,124
C0102696977,2016/8/24,49
C0102696977,2016/7/29,5.99
C0102696977,2016/6/11,339
C0102696977,2016/12/28,74
C0102697676,2016/2/2,109
C0102697676,2016/2/18,34
C0102697698,2016/10/9,34.95
C0102697698,2016/4/20,139.99
C0102697698,2016/9/14,59
C0102698069,2016/11/9,189
C0102698069,2016/12/15,34.95
C0102698340,2016/4/24,9.99
C0102698340,2016/4/13,3.49
C0102698340,2016/6/13,8.49
C0102698340,2016/1/17,299
C0102698340,2016/6/12,2.49
C0102698340,2016/3/19,2.49
C0102698340,2016/5/24,12.49
C0102698340,2016/3/5,3.99
C0102698340,2016/3/18,3.99
C0102698340,2016/3/21,3.99
C0102698340,2016/4/25,3.99
C0102698340,2016/2/4,5.99
C0102698340,2016/6/12,5.99
C0102698340,2016/5/11,1.99
C0102698340,2016/4/16,8.99
C0102698340,2016/1/3,5.99
C0102698340,2016/4/23,1.49
C0102698340,2016/6/25,9.99
C0102698340,2016/3/19,5.99
C0102698464,2016/6/2,8.99
C0102698464,2016/11/7,2.99
C0102698464,2016/8/9,8.99
C0102698464,2016/12/26,1.99
C0102698464,2016/7/5,1.49
C0102698464,2016/10/6,9.99
C0102698464,2016/7/20,19.99
C0102698464,2016/1/21,19.99
C0102698464,2016/10/19,6.99
C0102698464,2016/10/11,14.99
C0102698464,2016/8/28,9.99
C0102698464,2016/8/1,9.99
C0102698464,2016/3/24,84
C0102698464,2016/7/29,3.99
C0102698464,2016/1/16,14.99
C0102698464,2016/10/31,5.99
C0102698464,2016/11/2,349
C0102698464,2016/10/9,8.99
C0102698464,2016/6/23,29.99
C0102698464,2016/9/11,2.99
C0102698464,2016/7/2,4.99
C0102698464,2016/8/25,4.99
C0102698464,2016/8/6,499
C0102698464,2016/7/6,3.99
C0102698464,2016/10/31,3.99
C0102698464,2016/4/3,5.49
C0102698464,2016/11/28,1.49
C0102698464,2016/7/30,3.99
C0102698464,2016/2/25,3.99
C0102698529,2016/8/4,3.99
C0102698529,2016/12/12,4.99
C0102698529,2016/11/16,4.99
C0102698529,2016/7/31,14.99
C0102698529,2016/9/1,109
C0102698529,2016/10/2,14.99
C0102698529,2016/7/25,5.99
C0102698529,2016/12/14,3.99
C0102698529,2016/11/23,29.99
C0102698529,2016/3/8,199
C0102698529,2016/9/1,1.99
C0102698529,2016/10/2,6.99
C0102698529,2016/12/19,9.99
C0102698529,2016/3/5,2.99
C0102698529,2016/9/19,249
C0102698529,2016/12/5,2.99
C0102698529,2016/12/3,19.99
C0102698529,2016/5/13,79
C0102698529,2016/3/16,12.99
C0102698529,2016/11/29,12.99
C0102698529,2016/5/13,24.99
C0102698529,2016/8/18,12.99
C0102698529,2016/12/12,5.99
C0102698529,2016/2/26,79
C0102698529,2016/12/12,1.49
C0102698529,2016/6/2,8.99
C0102698529,2016/10/3,5.99
C0102698529,2016/11/19,4.99
C0102698529,2016/7/25,14.99
C0102698964,2016/5/7,329
C0102698964,2016/12/29,199
C0102699230,2016/12/4,129
C0102699230,2016/5/24,119.99
C0102699379,2016/8/24,59.99
C0102699379,2016/12/1,8.99
C0102699379,2016/7/16,219
C0102699379,2016/4/8,219
C0102699975,2016/6/1,449
C0102700190,2016/7/23,9.99
C0102700190,2016/8/5,59
C0102711640,2016/6/27,24.99
C0102711640,2016/3/22,39.99
C0102711640,2016/2/15,29.99
C0102711831,2016/3/26,24.95
C0102711831,2016/8/10,439
C0102711831,2016/3/20,8.99
C0102711831,2016/1/3,9.99
C0102711831,2016/1/14,14.99
C0102711831,2016/2/26,124
C0102711831,2016/2/23,449
C0102711831,2016/5/19,69
C0102711831,2016/4/23,3.99
C0102711831,2016/4/7,14.99
C0102711831,2016/5/19,3.99
C0102711831,2016/3/8,4.99
C0102711831,2016/3/21,5.99
C0102711831,2016/5/26,4.99
C0102711831,2016/1/14,5.99
C0102711831,2016/6/15,5.99
C0102711831,2016/6/20,14.99
C0102711831,2016/2/3,89
C0102711921,2016/11/29,299
C0102712573,2016/12/27,9.99
C0102712573,2016/11/28,5.99
C0102712597,2016/12/25,49
C0102712597,2016/2/4,89
C0102712597,2016/7/28,84
C0102712597,2016/4/5,189
C0102712904,2016/12/25,1399
C0102712954,2016/7/25,149
C0102712954,2016/8/30,29.99
C0102712954,2016/10/7,8.99
C0102712954,2016/3/1,299
C0102713222,2016/4/20,99
C0102713222,2016/12/29,649
C0102713573,2016/7/4,94
C0102713573,2016/2/13,6.99
C0102713678,2016/5/16,39.95
C0102713678,2016/9/29,99
C0102713678,2016/6/2,49
C0102713866,2016/7/15,119
C0102713866,2016/6/26,179
C0102714337,2016/8/15,3.99
C0102714337,2016/12/3,9.99
C0102714337,2016/12/11,3.99
C0102714337,2016/8/20,9.99
C0102714337,2016/10/19,4.99
C0102714337,2016/11/9,1.99
C0102714337,2016/11/27,19.99
C0102714337,2016/12/20,3.99
C0102714337,2016/4/18,49
C0102714337,2016/8/11,7.49
C0102714337,2016/9/28,8.99
C0102714337,2016/3/18,269
C0102714337,2016/5/20,17.99
C0102714337,2016/6/5,6.99
C0102714337,2016/12/19,5.99
C0102714337,2016/10/15,12.99
C0102714337,2016/11/1,6.99
C0102714337,2016/12/19,7.99
C0102714337,2016/5/1,59.99
C0102714337,2016/9/28,5.49
C0102714337,2016/8/29,9.99
C0102714337,2016/11/30,3.99
C0102714337,2016/9/29,1.99
C0102714337,2016/7/4,69
C0102714337,2016/4/18,3.49
C0102714337,2016/11/7,3.99
C0102714337,2016/7/4,69
C0102714337,2016/10/15,1.99
C0102714337,2016/5/17,6.99
C0102715122,2016/11/17,119
C0102715122,2016/6/25,129
C0102715362,2016/1/17,49
C0102715362,2016/9/9,139
C0102715362,2016/3/27,5.99
C0102715362,2016/8/2,19.99
C0102715362,2016/11/29,59.99
C0102715814,2016/7/4,29.99
C0102715814,2016/7/6,5.99
C0102715814,2016/6/5,189
C0102715895,2016/9/15,399
C0102715895,2016/3/13,79
C0102716180,2016/7/26,139
C0102716180,2016/12/21,149
C0102716180,2016/5/4,189
C0102716815,2016/9/17,84
C0102716815,2016/12/30,169
C0102716815,2016/6/28,199
C0102716921,2016/12/12,349
C0102716921,2016/2/1,69.99
C0102716921,2016/10/5,199
C0102716921,2016/7/21,69.99
C0102717053,2016/3/4,499
C0102717198,2016/12/28,129
C0102717198,2016/5/22,19.99
C0102717198,2016/2/4,94
C0102717198,2016/8/21,69
C0102717198,2016/1/14,49
C0102717494,2016/1/17,34.99
C0102717494,2016/7/1,8.49
C0102717494,2016/1/17,13.99
C0102717494,2016/9/24,279
C0102717494,2016/6/10,49
C0102717494,2016/12/24,5.99
C0102717577,2016/12/26,8.99
C0102717577,2016/5/16,89
C0102718258,2016/2/5,9.99
C0102718258,2016/3/8,8.99
C0102718258,2016/8/29,29.99
C0102718258,2016/3/21,799
C0102718258,2016/7/19,259
C0102718258,2016/1/28,94
C0102718258,2016/9/27,59
C0102718258,2016/7/19,39
C0102718258,2016/7/27,49
C0102718425,2016/12/28,199
C0102718425,2016/2/26,199
C0102718577,2016/10/23,9.99
C0102718577,2016/10/23,9.99
C0102718577,2016/7/21,12.99
C0102718577,2016/8/22,349
C0102718577,2016/8/22,349
C0102718577,2016/8/20,5.99
C0102718577,2016/8/20,5.99
C0102718577,2016/7/21,12.99
C0102718740,2016/12/19,249
C0102718772,2016/10/11,249
C0102719124,2016/4/1,199
C0102719124,2016/11/8,89
C0102719126,2016/1/12,129
C0102719126,2016/7/29,269
C0102719404,2016/12/9,59
C0102719404,2016/3/16,19.99
C0102719404,2016/5/21,139
C0102719497,2016/4/21,119.99
C0102719497,2016/10/2,69.95
C0102719497,2016/1/20,24.99
C0102719677,2016/1/20,129
C0102719677,2016/10/10,84
C0102719677,2016/8/2,229
C0102719950,2016/6/20,299
C0102719950,2016/9/13,39.99
C0102719950,2016/12/29,49
C0102719950,2016/2/21,34.99
C0102720146,2016/8/27,59
C0102720146,2016/7/17,229
C0102720146,2016/4/5,19
C0102720146,2016/3/23,21.99
C0102720146,2016/1/10,299
C0102720262,2016/8/5,59.99
C0102720262,2016/7/13,79
C0102720262,2016/3/10,99
C0102720262,2016/9/15,19.99
C0102720493,2016/8/8,44.99
C0102720493,2016/3/19,39.95
C0102720493,2016/5/12,139
C0102720493,2016/10/20,22.99
C0102720920,2016/1/26,5.99
C0102720920,2016/10/30,18.99
C0102720920,2016/6/14,3.99
C0102720920,2016/2/26,49.99
C0102720920,2016/2/3,189
C0102720920,2016/8/9,499
C0102720920,2016/4/14,2.99
C0102720920,2016/6/2,119.99
C0102720920,2016/3/9,1.49
C0102720920,2016/12/23,79
C0102720920,2016/1/27,13.99
C0102721546,2016/7/21,44.99
C0102721546,2016/7/1,29.99
C0102721546,2016/6/9,279
C0102722374,2016/6/18,74
C0102722374,2016/7/18,219
C0102722374,2016/3/4,94
C0102722660,2016/12/24,269
C0102722660,2016/6/24,49
C0102722911,2016/12/1,79
C0102722911,2016/10/26,649
C0102722911,2016/3/8,169.99
C0102722911,2016/10/6,259
C0102723120,2016/10/6,149
C0102723120,2016/6/23,89
C0102723120,2016/7/25,69.95
C0102723120,2016/7/28,89
C0102723306,2016/3/26,94
C0102723306,2016/8/5,269
C0102723811,2016/12/4,399
C0102724447,2016/7/17,1.99
C0102724447,2016/7/27,94
C0102724447,2016/3/31,339
C0102724447,2016/7/24,2.49
C0102724447,2016/7/29,5.99
C0102724447,2016/3/7,5.49
C0102724447,2016/11/23,14.99
C0102724447,2016/8/14,9.99
C0102724447,2016/9/10,69
C0102724447,2016/4/28,9.99
C0102724447,2016/11/16,12.99
C0102724447,2016/4/7,79
C0102724934,2016/8/9,259
C0102724934,2016/6/21,94
C0102725439,2016/9/7,39
C0102725439,2016/10/31,34.95
C0102725439,2016/1/3,64
C0102725848,2016/1/18,139
C0102725848,2016/8/1,169
C0102730050,2016/9/7,299
C0102730050,2016/6/20,12.49
C0102730050,2016/6/4,94
C0102730163,2016/2/20,239
C0102730163,2016/5/17,8.99
C0102730163,2016/4/15,4.99
C0102730163,2016/5/25,4.99
C0102730163,2016/3/29,9.99
C0102730163,2016/3/29,5.99
C0102730163,2016/5/17,4.99
C0102730163,2016/5/27,84
C0102730163,2016/6/24,9.99
C0102730163,2016/1/21,9.99
C0102730163,2016/4/15,1.99
C0102730163,2016/2/13,2.49
C0102730163,2016/5/25,4.99
C0102730163,2016/3/10,3.99
C0102730163,2016/6/3,2.99
C0102730163,2016/3/17,2.49
C0102730163,2016/2/16,2.99
C0102730163,2016/1/21,14.99
C0102730163,2016/2/23,14.99
C0102730163,2016/5/26,8.99
C0102730163,2016/4/4,5.99
C0102730163,2016/2/4,9.99
C0102730163,2016/2/13,9.99
C0102730163,2016/2/13,12.99
C0102730163,2016/5/28,5.99
C0102730163,2016/3/2,49.99
C0102730163,2016/2/15,12.49
C0102730301,2016/9/30,1.99
C0102730301,2016/8/28,19.99
C0102730301,2016/10/14,3.99
C0102730301,2016/12/26,9.99
C0102730301,2016/7/23,4.99
C0102730301,2016/10/14,9.99
C0102730301,2016/10/26,2.99
C0102730301,2016/7/2,19.99
C0102730301,2016/7/9,5.99
C0102730301,2016/6/3,399
C0102730301,2016/8/11,4.99
C0102730301,2016/7/23,28.99
C0102730301,2016/11/20,24.99
C0102730492,2016/11/9,329
C0102730492,2016/5/27,84
C0102730526,2016/10/13,149
C0102731172,2016/8/19,69.99
C0102731172,2016/4/10,12.49
C0102731172,2016/9/29,249
C0102731172,2016/1/1,19.99
C0102731172,2016/4/23,219
C0102731321,2016/1/9,129
C0102731321,2016/7/25,149
C0102731321,2016/8/20,59.95
C0102731714,2016/4/20,39
C0102731714,2016/12/27,149.99
C0102731831,2016/1/23,6.99
C0102731831,2016/3/16,26.99
C0102731831,2016/12/6,94
C0102731831,2016/6/16,69
C0102731975,2016/10/21,24.99
C0102731975,2016/6/20,219
C0102732554,2016/12/18,399
C0102732554,2016/9/10,79
C0102732554,2016/3/4,14.99
C0102732554,2016/7/13,139
C0102737559,2016/1/12,54
C0102737559,2016/1/23,129
C0102737593,2016/3/3,179
C0102737593,2016/10/2,119.99
C0102737670,2016/4/12,89
C0102737751,2016/2/2,3.49
C0102737751,2016/8/29,9.99
C0102737751,2016/6/26,34.99
C0102737751,2016/12/9,24.99
C0102737751,2016/3/30,14.99
C0102738291,2016/6/19,44.99
C0102738291,2016/1/26,149
C0102738454,2016/9/30,59
C0102738454,2016/11/22,199.99
C0102738662,2016/6/30,109
C0102738662,2016/1/20,139.99
C0102738662,2016/4/27,5.99
C0102738662,2016/10/13,39.95
C0102738662,2016/10/13,9.99
C0102738662,2016/7/25,3.99
C0102738662,2016/2/5,2.49
C0102738662,2016/12/30,29.99
C0102738662,2016/7/16,159
C0102738662,2016/2/20,49.99
C0102738662,2016/12/13,14.99
C0102738662,2016/1/25,29.99
C0102738734,2016/11/5,6.99
C0102738734,2016/5/10,399
C0102738734,2016/9/20,3.99
C0102738734,2016/6/20,17.99
C0102738734,2016/10/31,3.99
C0102738734,2016/11/7,3.49
C0102738734,2016/8/21,1.99
C0102738734,2016/12/14,8.99
C0102738734,2016/7/12,1.99
C0102738734,2016/7/29,9.99
C0102738734,2016/7/12,8.99
C0102738734,2016/8/17,9.99
C0102738734,2016/5/10,12.49
C0102738734,2016/7/17,39.95
C0102738734,2016/10/31,5.99
C0102738734,2016/11/29,39.95
C0102738734,2016/11/7,4.99
C0102738734,2016/12/26,4.99
C0102738734,2016/7/31,4.99
C0102738734,2016/7/31,12.99
C0102738734,2016/12/30,14.99
C0102738734,2016/7/17,14.99
C0102738734,2016/8/10,14.99
C0102738734,2016/1/14,189
C0102738734,2016/12/21,2.49
C0102738734,2016/11/29,2.99
C0102738751,2016/7/12,59
C0102738751,2016/6/27,179
C0102738751,2016/12/26,19.99
C0102739383,2016/2/21,2.99
C0102739383,2016/5/8,9.99
C0102739383,2016/5/18,19.99
C0102739383,2016/5/17,5.99
C0102739383,2016/7/25,4.99
C0102739383,2016/3/17,4.99
C0102739383,2016/4/1,34.99
C0102739383,2016/2/8,29
C0102739383,2016/7/14,21.99
C0102739383,2016/12/16,4.99
C0102739383,2016/9/17,34.99
C0102739383,2016/10/26,6.99
C0102739383,2016/9/17,6.99
C0102739383,2016/3/29,3.99
C0102739383,2016/8/25,2.99
C0102739383,2016/11/13,104
C0102739451,2016/10/20,2.49
C0102739451,2016/10/25,4.99
C0102739451,2016/12/2,8.99
C0102739451,2016/11/10,2.99
C0102739451,2016/10/2,14.99
C0102739451,2016/9/24,3.99
C0102739451,2016/11/10,9.99
C0102739451,2016/11/13,9.99
C0102739451,2016/11/29,1.99
C0102739451,2016/11/1,6.99
C0102739892,2016/2/15,29.99
C0102739892,2016/1/27,19.99
C0102739892,2016/2/15,29.99
C0102739892,2016/7/13,39.95
C0102739892,2016/7/13,39.95
C0102739892,2016/6/22,39
C0102739892,2016/7/28,49
C0102739892,2016/7/28,49
C0102739892,2016/1/27,19.99
C0102739892,2016/6/22,39
C0102740107,2016/6/26,189
C0102740107,2016/11/24,89
C0102740428,2016/12/17,14.99
C0102740428,2016/6/12,89
C0102740428,2016/8/9,739
C0102740704,2016/2/16,8.99
C0102740704,2016/2/24,8.49
C0102740704,2016/5/29,4.99
C0102740704,2016/5/29,4.99
C0102740704,2016/4/16,4.99
C0102740704,2016/9/8,29.99
C0102740704,2016/4/28,24.99
C0102740704,2016/2/10,4.99
C0102740704,2016/4/16,5.99
C0102740704,2016/8/2,9.99
C0102740704,2016/6/12,9.99
C0102740704,2016/11/14,759
C0102740704,2016/2/13,1.99
C0102740704,2016/2/13,5.99
C0102740704,2016/9/8,3.99
C0102740704,2016/1/8,3.49
C0102740704,2016/2/18,5.99
C0102740704,2016/2/13,3.99
C0102740704,2016/11/3,119.99
C0102740704,2016/6/2,3.99
C0102740704,2016/1/6,3.99
C0102740704,2016/7/9,6.99
C0102740704,2016/3/13,12.99
C0102740704,2016/1/14,6.99
C0102740801,2016/6/25,129
C0102740801,2016/12/12,109
C0102740801,2016/10/31,179
C0102740801,2016/12/8,99.99
C0102740867,2016/1/18,5.99
C0102740867,2016/4/22,49
C0102740867,2016/3/8,94
C0102740867,2016/10/19,99
C0102744099,2016/10/15,199
C0102744099,2016/3/22,199
C0102744467,2016/9/9,119.99
C0102744579,2016/12/30,6.99
C0102744579,2016/6/16,179
C0102744667,2016/7/4,79
C0102744667,2016/10/13,124
C0102744667,2016/3/15,34.95
C0102744667,2016/1/7,129
C0102745603,2016/5/15,139
C0102745603,2016/9/27,219
C0102745603,2016/2/8,4.99
C0102745603,2016/7/24,69
